instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_FO|62674,62674,NIFTY2632424550CE,NIFTY,286.85,2026-03-24,24550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62673,62673,NIFTY2632424500PE,NIFTY,702.5,2026-03-24,24500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|62666,62666,NIFTY2632424500CE,NIFTY,309.95,2026-03-24,24500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62665,62665,NIFTY2632424450PE,NIFTY,672.8,2026-03-24,24450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|62664,62664,NIFTY2632424450CE,NIFTY,333.15,2026-03-24,24450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62663,62663,NIFTY2632424400PE,NIFTY,653.6,2026-03-24,24400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|62662,62662,NIFTY2632424400CE,NIFTY,354.5,2026-03-24,24400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62661,62661,NIFTY2632424350PE,NIFTY,621.7,2026-03-24,24350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|62660,62660,NIFTY2632424350CE,NIFTY,380.65,2026-03-24,24350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62697,62697,NIFTY2632424900PE,NIFTY,961.45,2026-03-24,24900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|62694,62694,NIFTY2632424900CE,NIFTY,157.9,2026-03-24,24900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62693,62693,NIFTY2632424850PE,NIFTY,890.85,2026-03-24,24850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|62690,62690,NIFTY2632424850CE,NIFTY,178.65,2026-03-24,24850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62689,62689,NIFTY2632424800PE,NIFTY,855.1,2026-03-24,24800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|62688,62688,NIFTY2632424800CE,NIFTY,191.2,2026-03-24,24800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62687,62687,NIFTY2632424750PE,NIFTY,875.25,2026-03-24,24750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|62686,62686,NIFTY2632424750CE,NIFTY,210.35,2026-03-24,24750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62685,62685,NIFTY2632424700PE,NIFTY,828.35,2026-03-24,24700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|62684,62684,NIFTY2632424700CE,NIFTY,225.9,2026-03-24,24700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62683,62683,NIFTY2632424650PE,NIFTY,752.45,2026-03-24,24650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|62682,62682,NIFTY2632424650CE,NIFTY,246.4,2026-03-24,24650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62630,62630,NIFTY2632424100CE,NIFTY,515.25,2026-03-24,24100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62625,62625,NIFTY2632424050PE,NIFTY,477.65,2026-03-24,24050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|62624,62624,NIFTY2632424050CE,NIFTY,848.7,2026-03-24,24050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62623,62623,NIFTY2632424000PE,NIFTY,469.05,2026-03-24,24000.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|62622,62622,NIFTY2632424000CE,NIFTY,576.1,2026-03-24,24000.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62621,62621,NIFTY2632423950PE,NIFTY,448.4,2026-03-24,23950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|62620,62620,NIFTY2632423950CE,NIFTY,913.5,2026-03-24,23950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62659,62659,NIFTY2632424300PE,NIFTY,599.0,2026-03-24,24300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|62648,62648,NIFTY2632424300CE,NIFTY,398.0,2026-03-24,24300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62647,62647,NIFTY2632424250PE,NIFTY,592.3,2026-03-24,24250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|62646,62646,NIFTY2632424250CE,NIFTY,439.55,2026-03-24,24250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62645,62645,NIFTY2632424200PE,NIFTY,545.0,2026-03-24,24200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|62644,62644,NIFTY2632424200CE,NIFTY,461.6,2026-03-24,24200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62643,62643,NIFTY2632424150PE,NIFTY,521.3,2026-03-24,24150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|62642,62642,NIFTY2632424150CE,NIFTY,496.05,2026-03-24,24150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|62641,62641,NIFTY2632424100PE,NIFTY,509.85,2026-03-24,24100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57591,57591,NIFTY2631721450PE,NIFTY,0.0,2026-03-17,21450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57590,57590,NIFTY2631721450CE,NIFTY,0.0,2026-03-17,21450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57595,57595,NIFTY2631721550PE,NIFTY,0.0,2026-03-17,21550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57594,57594,NIFTY2631721550CE,NIFTY,0.0,2026-03-17,21550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57593,57593,NIFTY2631721500PE,NIFTY,0.0,2026-03-17,21500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57592,57592,NIFTY2631721500CE,NIFTY,0.0,2026-03-17,21500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57598,57598,NIFTY2631721650CE,NIFTY,0.0,2026-03-17,21650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57597,57597,NIFTY2631721600PE,NIFTY,0.0,2026-03-17,21600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57596,57596,NIFTY2631721600CE,NIFTY,0.0,2026-03-17,21600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57999,57999,NIFTY2631726250CE,NIFTY,5.35,2026-03-17,26250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57998,57998,NIFTY2631726200PE,NIFTY,2101.15,2026-03-17,26200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57997,57997,NIFTY2631726200CE,NIFTY,5.45,2026-03-17,26200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57970,57970,NIFTY2631726000PE,NIFTY,1907.95,2026-03-17,26000.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57965,57965,NIFTY2631726000CE,NIFTY,7.55,2026-03-17,26000.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57962,57962,NIFTY2631725950PE,NIFTY,2001.45,2026-03-17,25950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57961,57961,NIFTY2631725950CE,NIFTY,8.2,2026-03-17,25950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57960,57960,NIFTY2631725900PE,NIFTY,1818.65,2026-03-17,25900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57959,57959,NIFTY2631725900CE,NIFTY,8.6,2026-03-17,25900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57958,57958,NIFTY2631725850PE,NIFTY,1730.0,2026-03-17,25850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57991,57991,NIFTY2631726150CE,NIFTY,6.1,2026-03-17,26150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57992,57992,NIFTY2631726150PE,NIFTY,705.75,2026-03-17,26150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57980,57980,NIFTY2631726050PE,NIFTY,1380.0,2026-03-17,26050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57982,57982,NIFTY2631726100PE,NIFTY,2001.35,2026-03-17,26100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57981,57981,NIFTY2631726100CE,NIFTY,6.3,2026-03-17,26100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57975,57975,NIFTY2631726050CE,NIFTY,6.95,2026-03-17,26050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57896,57896,NIFTY2631725200PE,NIFTY,1134.45,2026-03-17,25200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57895,57895,NIFTY2631725200CE,NIFTY,37.75,2026-03-17,25200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57894,57894,NIFTY2631725150PE,NIFTY,1102.45,2026-03-17,25150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57893,57893,NIFTY2631725150CE,NIFTY,42.2,2026-03-17,25150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57889,57889,NIFTY2631725100PE,NIFTY,1053.45,2026-03-17,25100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57888,57888,NIFTY2631725100CE,NIFTY,48.3,2026-03-17,25100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57887,57887,NIFTY2631725050PE,NIFTY,1012.8,2026-03-17,25050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57886,57886,NIFTY2631725050CE,NIFTY,54.95,2026-03-17,25050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57881,57881,NIFTY2631724900PE,NIFTY,896.75,2026-03-17,24900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57880,57880,NIFTY2631724900CE,NIFTY,82.65,2026-03-17,24900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57885,57885,NIFTY2631725000PE,NIFTY,978.0,2026-03-17,25000.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57884,57884,NIFTY2631725000CE,NIFTY,62.2,2026-03-17,25000.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57883,57883,NIFTY2631724950PE,NIFTY,931.9,2026-03-17,24950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57882,57882,NIFTY2631724950CE,NIFTY,70.95,2026-03-17,24950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57878,57878,NIFTY2631724850PE,NIFTY,865.45,2026-03-17,24850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57877,57877,NIFTY2631724850CE,NIFTY,91.2,2026-03-17,24850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57876,57876,NIFTY2631724800PE,NIFTY,816.2,2026-03-17,24800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57875,57875,NIFTY2631724800CE,NIFTY,104.1,2026-03-17,24800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57899,57899,NIFTY2631725300CE,NIFTY,29.7,2026-03-17,25300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57898,57898,NIFTY2631725250PE,NIFTY,1213.0,2026-03-17,25250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57897,57897,NIFTY2631725250CE,NIFTY,33.5,2026-03-17,25250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57847,57847,NIFTY2631724500CE,NIFTY,197.7,2026-03-17,24500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57846,57846,NIFTY2631724450PE,NIFTY,582.0,2026-03-17,24450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57833,57833,NIFTY2631724400PE,NIFTY,558.85,2026-03-17,24400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57832,57832,NIFTY2631724400CE,NIFTY,242.65,2026-03-17,24400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57837,57837,NIFTY2631724450CE,NIFTY,220.2,2026-03-17,24450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57870,57870,NIFTY2631724650PE,NIFTY,703.35,2026-03-17,24650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57874,57874,NIFTY2631724750PE,NIFTY,781.15,2026-03-17,24750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57873,57873,NIFTY2631724750CE,NIFTY,115.25,2026-03-17,24750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57872,57872,NIFTY2631724700PE,NIFTY,735.35,2026-03-17,24700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57871,57871,NIFTY2631724700CE,NIFTY,130.0,2026-03-17,24700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57867,57867,NIFTY2631724600CE,NIFTY,162.85,2026-03-17,24600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57866,57866,NIFTY2631724550PE,NIFTY,643.45,2026-03-17,24550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57869,57869,NIFTY2631724650CE,NIFTY,146.85,2026-03-17,24650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57868,57868,NIFTY2631724600PE,NIFTY,670.85,2026-03-17,24600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57856,57856,NIFTY2631724500PE,NIFTY,621.7,2026-03-17,24500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57857,57857,NIFTY2631724550CE,NIFTY,180.75,2026-03-17,24550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57921,57921,NIFTY2631725700PE,NIFTY,1620.05,2026-03-17,25700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57920,57920,NIFTY2631725700CE,NIFTY,12.35,2026-03-17,25700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57924,57924,NIFTY2631725750PE,NIFTY,1643.05,2026-03-17,25750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57923,57923,NIFTY2631725750CE,NIFTY,11.6,2026-03-17,25750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57929,57929,NIFTY2631725800CE,NIFTY,10.15,2026-03-17,25800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57911,57911,NIFTY2631725450PE,NIFTY,1405.35,2026-03-17,25450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57910,57910,NIFTY2631725450CE,NIFTY,20.35,2026-03-17,25450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57915,57915,NIFTY2631725550PE,NIFTY,1490.65,2026-03-17,25550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57914,57914,NIFTY2631725550CE,NIFTY,16.75,2026-03-17,25550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57913,57913,NIFTY2631725500PE,NIFTY,1432.8,2026-03-17,25500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57912,57912,NIFTY2631725500CE,NIFTY,18.55,2026-03-17,25500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57919,57919,NIFTY2631725650PE,NIFTY,1563.55,2026-03-17,25650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57918,57918,NIFTY2631725650CE,NIFTY,13.6,2026-03-17,25650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57917,57917,NIFTY2631725600PE,NIFTY,1512.75,2026-03-17,25600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57916,57916,NIFTY2631725600CE,NIFTY,14.95,2026-03-17,25600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57931,57931,NIFTY2631725850CE,NIFTY,9.4,2026-03-17,25850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57930,57930,NIFTY2631725800PE,NIFTY,1733.8,2026-03-17,25800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57903,57903,NIFTY2631725350CE,NIFTY,26.1,2026-03-17,25350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57902,57902,NIFTY2631725300PE,NIFTY,1229.8,2026-03-17,25300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57908,57908,NIFTY2631725400PE,NIFTY,1323.2,2026-03-17,25400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57907,57907,NIFTY2631725400CE,NIFTY,23.1,2026-03-17,25400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57906,57906,NIFTY2631725350PE,NIFTY,1312.15,2026-03-17,25350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57770,57770,BANKNIFTY26JUN64500CE,BANKNIFTY,3082.35,2026-06-30,64500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57775,57775,BANKNIFTY26JUN64500PE,BANKNIFTY,6493.65,2026-06-30,64500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57774,57774,NIFTY2631723800CE,NIFTY,589.05,2026-03-17,23800.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57773,57773,NIFTY2631723750PE,NIFTY,293.15,2026-03-17,23750.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57768,57768,NIFTY2631723700PE,NIFTY,277.8,2026-03-17,23700.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57767,57767,BANKNIFTY26JUN63000PE,BANKNIFTY,6250.0,2026-06-30,63000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57769,57769,NIFTY2631723750CE,NIFTY,621.5,2026-03-17,23750.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57760,57760,BANKNIFTY26JUN61500PE,BANKNIFTY,4781.2,2026-06-30,61500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57764,57764,NIFTY2631723700CE,NIFTY,660.45,2026-03-17,23700.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57763,57763,NIFTY2631723650PE,NIFTY,264.1,2026-03-17,23650.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57761,57761,BANKNIFTY26JUN63000CE,BANKNIFTY,367.15,2026-06-30,63000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57757,57757,NIFTY2631723650CE,NIFTY,698.75,2026-03-17,23650.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57756,57756,NIFTY2631723600PE,NIFTY,255.85,2026-03-17,23600.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57755,57755,BANKNIFTY26JUN60000PE,BANKNIFTY,3687.1,2026-06-30,60000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57754,57754,BANKNIFTY26JUN60000CE,BANKNIFTY,997.7,2026-06-30,60000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57758,57758,BANKNIFTY26JUN61500CE,BANKNIFTY,610.65,2026-06-30,61500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57793,57793,NIFTY2631723950CE,NIFTY,490.65,2026-03-17,23950.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57792,57792,NIFTY2631723900PE,NIFTY,340.55,2026-03-17,23900.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57791,57791,NIFTY2631723900CE,NIFTY,519.9,2026-03-17,23900.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57790,57790,NIFTY2631723850PE,NIFTY,322.3,2026-03-17,23850.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57797,57797,NIFTY2631724050CE,NIFTY,431.55,2026-03-17,24050.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57796,57796,NIFTY2631724000PE,NIFTY,376.8,2026-03-17,24000.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57795,57795,NIFTY2631724000CE,NIFTY,458.2,2026-03-17,24000.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57794,57794,NIFTY2631723950PE,NIFTY,357.3,2026-03-17,23950.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57789,57789,NIFTY2631723850CE,NIFTY,552.45,2026-03-17,23850.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57787,57787,NIFTY2631723800PE,NIFTY,305.9,2026-03-17,23800.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57782,57782,BANKNIFTY26JUN67500CE,BANKNIFTY,2222.25,2026-06-30,67500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57779,57779,BANKNIFTY26JUN66000PE,BANKNIFTY,7444.7,2026-06-30,66000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57778,57778,BANKNIFTY26JUN66000CE,BANKNIFTY,2623.65,2026-06-30,66000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57724,57724,NIFTY2631723300PE,NIFTY,189.35,2026-03-17,23300.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57723,57723,NIFTY2631723300CE,NIFTY,959.8,2026-03-17,23300.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57722,57722,BANKNIFTY26JUN55500PE,BANKNIFTY,1620.0,2026-06-30,55500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57721,57721,BANKNIFTY26JUN55500CE,BANKNIFTY,7247.65,2026-06-30,55500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57725,57725,NIFTY2631723350CE,NIFTY,842.0,2026-03-17,23350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57720,57720,BANKNIFTY26JUN54000PE,BANKNIFTY,1213.9,2026-06-30,54000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57713,57713,BANKNIFTY26JUN51000CE,BANKNIFTY,10295.15,2026-06-30,51000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57712,57712,NIFTY2631723250CE,NIFTY,989.15,2026-03-17,23250.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57711,57711,NIFTY2631723200PE,NIFTY,171.3,2026-03-17,23200.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57710,57710,NIFTY2631723200CE,NIFTY,1039.65,2026-03-17,23200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57717,57717,BANKNIFTY26JUN52500CE,BANKNIFTY,9214.6,2026-06-30,52500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57716,57716,NIFTY2631723250PE,NIFTY,176.85,2026-03-17,23250.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57714,57714,BANKNIFTY26JUN51000PE,BANKNIFTY,1019.0,2026-06-30,51000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57719,57719,BANKNIFTY26JUN54000CE,BANKNIFTY,8196.95,2026-06-30,54000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57718,57718,BANKNIFTY26JUN52500PE,BANKNIFTY,1348.15,2026-06-30,52500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57753,57753,NIFTY2631723600CE,NIFTY,727.1,2026-03-17,23600.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57752,57752,NIFTY2631723550PE,NIFTY,239.25,2026-03-17,23550.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57751,57751,BANKNIFTY26JUN58500PE,BANKNIFTY,2831.25,2026-06-30,58500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57750,57750,BANKNIFTY26JUN58500CE,BANKNIFTY,1541.85,2026-06-30,58500.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57746,57746,BANKNIFTY26JUN57000CE,BANKNIFTY,6373.5,2026-06-30,57000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57745,57745,NIFTY2631723500CE,NIFTY,807.2,2026-03-17,23500.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57744,57744,NIFTY2631723450PE,NIFTY,217.1,2026-03-17,23450.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57743,57743,NIFTY2631723450CE,NIFTY,843.45,2026-03-17,23450.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57749,57749,NIFTY2631723550CE,NIFTY,749.45,2026-03-17,23550.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57748,57748,NIFTY2631723500PE,NIFTY,228.85,2026-03-17,23500.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57747,57747,BANKNIFTY26JUN57000PE,BANKNIFTY,2167.45,2026-06-30,57000.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57742,57742,NIFTY2631723400PE,NIFTY,206.9,2026-03-17,23400.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57735,57735,NIFTY2631723400CE,NIFTY,878.8,2026-03-17,23400.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57734,57734,NIFTY2631723350PE,NIFTY,194.5,2026-03-17,23350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57799,57799,NIFTY2631724100CE,NIFTY,395.5,2026-03-17,24100.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57798,57798,NIFTY2631724050PE,NIFTY,392.05,2026-03-17,24050.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57801,57801,NIFTY2631724150CE,NIFTY,378.9,2026-03-17,24150.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57800,57800,NIFTY2631724100PE,NIFTY,420.1,2026-03-17,24100.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57802,57802,NIFTY2631724150PE,NIFTY,436.4,2026-03-17,24150.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57807,57807,BANKNIFTY26JUN67500PE,BANKNIFTY,8453.05,2026-06-30,67500.0,0.05,30.0,OPTIDX,PE,NSE_FO
NSE_FO|57806,57806,NIFTY2631724200CE,NIFTY,340.85,2026-03-17,24200.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57827,57827,NIFTY2631724350PE,NIFTY,528.2,2026-03-17,24350.0,0.05,65.0,OPTIDX,PE,NSE_FO
NSE_FO|57826,57826,NIFTY2631724350CE,NIFTY,266.5,2026-03-17,24350.0,0.05,65.0,OPTIDX,CE,NSE_FO
NSE_FO|57812,57812,BANKNIFTY26JUN69000CE,BANKNIFTY,1876.8,2026-06-30,69000.0,0.05,30.0,OPTIDX,CE,NSE_FO
NSE_FO|57816,57816,NIFTY2631724250PE,NIFTY,485.4,2026-03-17,24250.0,0.05,65.0,OPTIDX,PE,NSE_FO
